Hsz-NFKB1,2000,1000,T138445-NFKB1,"p1@NFKB1"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
208,T063995,1392,0.6946,p14@SOCS3,9021,19391,"O14543,Q5U0H7,Q6FI39",SOCS3,"suppressor of cytokine signaling 3","gene with protein product"
209,T002901,1392,0.6929,p1@FAM107B,83641,23726,Q9H098,FAM107B,"family with sequence similarity 107 member B","gene with protein product"
210,T145536,1392,0.6925,p1@CXCL3,2921,4604,P19876,CXCL3,"C-X-C motif chemokine ligand 3","gene with protein product"
211,T057253,1386,0.6913,p3@RFFL,117584,24821,Q8WZ73,RFFL,"ring finger and FYVE like domain containing E3 ubiquitin protein ligase","gene with protein product"
212,T124559,1387,0.6904,p2@APLF,200558,28724,F8WET0,APLF,"aprataxin and PNKP like factor","gene with protein product"
213,T096306,1384,0.6903,p10@PDE4B,5142,8781,B4DG71,PDE4B,"phosphodiesterase 4B","gene with protein product"
214,T163715,1383,0.6898,p1@HCG20,,31334,,HCG20,"HLA complex group 20 (non-protein coding)","RNA, long non-coding"
215,T180479,1384,0.6896,p6@MTSS1,9788,20443,O43312,MTSS1,"MTSS1, I-BAR domain containing","gene with protein product"
216,T033151,1383,0.6891,p4@CCDC122,160857,26478,,CCDC122,"coiled-coil domain containing 122","gene with protein product"
217,T041492,1385,0.6891,p1@RIN3,79890,18751,"Q8TB24,F6V054,G3V2I7,G3V534,Q86U22",RIN3,"Ras and Rab interactor 3","gene with protein product"
218,T155748,1376,0.6863,p8@IQGAP2,10788,6111,Q13576,IQGAP2,"IQ motif containing GTPase activating protein 2","gene with protein product"
219,T062393,1375,0.6854,p1@KCNJ2,3759,6263,P63252,KCNJ2,"potassium voltage-gated channel subfamily J member 2","gene with protein product"
220,T016621,1374,0.6836,p10@EHD1,10938,3242,,EHD1,"EH domain containing 1","gene with protein product"
221,T012045,1363,0.6791,p9@PSMA1,5682,9530,P25786,PSMA1,"proteasome subunit alpha 1","gene with protein product"
222,T133642,1358,0.6763,p2@LRCH3,84859,28637,,LRCH3,"leucine rich repeats and calponin homology domain containing 3","gene with protein product"
223,T054922,1360,0.6763,p2@BANP,54971,13450,,BANP,"BTG3 associated nuclear protein","gene with protein product"
224,T128677,1357,0.6748,p4@MGLL,11343,17038,"Q99685,B3KRC2",MGLL,"monoglyceride lipase","gene with protein product"
225,T147965,1354,0.6740,p2@TNFAIP8,25816,17260,O95379,TNFAIP8,"TNF alpha induced protein 8","gene with protein product"
226,T155721,1348,0.6713,p5@COL4A3BP,10087,2205,Q9Y5P4,COL4A3BP,"collagen type IV alpha 3 binding protein","gene with protein product"
227,T064128,1348,0.6706,p2@CYTH1,9267,9501,C9JG04,CYTH1,"cytohesin 1","gene with protein product"
228,T124027,1340,0.6673,p9@REL,5966,9954,Q04864,REL,"REL proto-oncogene, NF-kB subunit","gene with protein product"
229,T046653,1340,0.6663,p1@ODF3L1,161753,28735,Q8IXM7,ODF3L1,"outer dense fiber of sperm tails 3 like 1","gene with protein product"
230,T047386,1336,0.6640,p30@AKAP13,11214,371,,AKAP13,"A-kinase anchoring protein 13","gene with protein product"
231,T135783,1332,0.6637,p12@BHLHE40,8553,1046,,BHLHE40,"basic helix-loop-helix family member e40","gene with protein product"
232,T104662,1327,0.6605,p1@IFNAR2,3455,5433,"P48551,Q9BUA0",IFNAR2,"interferon alpha and beta receptor subunit 2","gene with protein product"
233,T089107,1322,0.6603,p2@LAMB3,3914,6490,"Q13751,Q5THA1",LAMB3,"laminin subunit beta 3","gene with protein product"
234,T109439,1324,0.6597,p1@ARFGAP3,26286,661,"C9JZR4,E9PB03,B0QYV8",ARFGAP3,"ADP ribosylation factor GTPase activating protein 3","gene with protein product"
235,T134416,1324,0.6587,p1@LRRFIP2,9209,6703,Q9Y608,LRRFIP2,"LRR binding FLII interacting protein 2","gene with protein product"
236,T019842,1320,0.6561,p4@MAML2,84441,16259,B7ZL21,MAML2,"mastermind like transcriptional coactivator 2","gene with protein product"
237,T108854,1316,0.6547,p2@JOSD1,9929,28953,Q15040,JOSD1,"Josephin domain containing 1","gene with protein product"
238,T107678,1315,0.6542,p2@CCDC157,550631,33854,Q569K6,CCDC157,"coiled-coil domain containing 157","gene with protein product"
239,T064868,1309,0.6512,p3@ARL16,339231,27902,Q0P5N6,ARL16,"ADP ribosylation factor like GTPase 16","gene with protein product"
240,T089105,1305,0.6502,p3@LAMB3,3914,6490,Q13751,LAMB3,"laminin subunit beta 3","gene with protein product"
241,T010292,1308,0.6501,p1@IL10RA,3587,5964,"E9PKU2,E9PPU4,F5H6S8,F5GYV8,F5H5Y4,Q13651",IL10RA,"interleukin 10 receptor subunit alpha","gene with protein product"
242,T081317,1304,0.6481,p5@NOTCH2,4853,7882,Q04721,NOTCH2,"notch 2","gene with protein product"
243,T185519,1302,0.6481,p3@NSMAF,8439,8017,,NSMAF,"neutral sphingomyelinase activation associated factor","gene with protein product"
244,T111103,1294,0.6447,p1@IL1A,3552,5991,P01583,IL1A,"interleukin 1 alpha","gene with protein product"
245,T038823,1293,0.6446,p1@GCH1,2643,4193,"P30793,F8W9F6,Q8IZH9,Q8IZH7",GCH1,"GTP cyclohydrolase 1","gene with protein product"
246,T131753,1292,0.6434,p4@FNDC3B,64778,24670,,FNDC3B,"fibronectin type III domain containing 3B","gene with protein product"
247,T108555,1288,0.6427,p14@RAC2,5880,9802,B1AH77,RAC2,"ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2)","gene with protein product"
248,T087116,1291,0.6426,p1@RGS1,5996,9991,,RGS1,"regulator of G-protein signaling 1","gene with protein product"
249,T063448,1289,0.6413,p1@SPHK1,8877,11240,"Q9NYA1,Q53ZR5,Q96GK1",SPHK1,"sphingosine kinase 1","gene with protein product"
250,T094115,1284,0.6401,p3@INPP5B,3633,6077,,INPP5B,"inositol polyphosphate-5-phosphatase B","gene with protein product"
251,T199656,1284,0.6398,p3@MAOA,4128,6833,Q49A63,MAOA,"monoamine oxidase A","gene with protein product"
252,T089161,1275,0.6350,p7@G0S2,50486,30229,Q6FGC8,G0S2,"G0/G1 switch 2","gene with protein product"
253,T112932,1272,0.6344,p14@ZEB2,9839,14881,,ZEB2,"zinc finger E-box binding homeobox 2","gene with protein product"
254,T116596,1262,0.6301,p1@NAB1,4664,7626,Q13506,NAB1,"NGFI-A binding protein 1","gene with protein product"
255,T111962,1264,0.6295,p1@MAP3K2,10746,6854,F8W6K3,MAP3K2,"mitogen-activated protein kinase kinase kinase 2","gene with protein product"
256,T013858,1261,0.6283,p1@CD44,960,1681,E7EPC6,CD44,"CD44 molecule (Indian blood group)","gene with protein product"
257,T187915,1264,0.6273,p11@C9orf30,91283,23370,Q96H12,MSANTD3,"Myb/SANT DNA binding domain containing 3","gene with protein product"
258,T166149,1258,0.6268,p3@TMEM63B,55362,17735,,TMEM63B,"transmembrane protein 63B","gene with protein product"
259,T083444,1257,0.6263,p1@ARHGEF2,9181,682,Q92974,ARHGEF2,"Rho/Rac guanine nucleotide exchange factor 2","gene with protein product"
260,T162363,1256,0.6261,p1@RNF144B,255488,21578,,RNF144B,"ring finger protein 144B","gene with protein product"
261,T021640,1259,0.6261,p2@ETV6,2120,3495,P41212,ETV6,"ETS variant 6","gene with protein product"
262,T119390,1259,0.6261,p8@SGPP2,130367,19953,Q8IWX5,SGPP2,"sphingosine-1-phosphate phosphatase 2","gene with protein product"
263,T176742,1254,0.6254,p2@RABGEF1,27342,17676,,RABGEF1,"RAB guanine nucleotide exchange factor 1","gene with protein product"
264,T038649,1254,0.6242,p1@PTGER2,5732,9594,"G3V2Y6,P43116",PTGER2,"prostaglandin E receptor 2","gene with protein product"
265,T065581,1250,0.6241,p1@PIK3R5,23533,30035,Q8WYR1,PIK3R5,"phosphoinositide-3-kinase regulatory subunit 5","gene with protein product"
266,T097526,1254,0.6239,p3@GBP3,2635,4184,,GBP3,"guanylate binding protein 3","gene with protein product"
267,T175758,1251,0.6233,p1@MYO1G,64005,13880,,MYO1G,"myosin IG","gene with protein product"
268,T036873,1250,0.6225,p10@SLC7A7,9056,11065,G3V362,SLC7A7,"solute carrier family 7 member 7","gene with protein product"
269,T135773,1251,0.6224,p2@BHLHE40,8553,1046,O14503,BHLHE40,"basic helix-loop-helix family member e40","gene with protein product"
270,T105848,1247,0.6195,p1@ICOSLG,23308,17087,A8MUZ1,ICOSLG,"inducible T-cell costimulator ligand","gene with protein product"
271,T034800,1236,0.6168,p1@DNAJC3,5611,9439,"Q13217,A8KA82",DNAJC3,"DnaJ heat shock protein family (Hsp40) member C3","gene with protein product"
272,T035545,1237,0.6167,p14@TNFAIP2,7127,11895,,TNFAIP2,"TNF alpha induced protein 2","gene with protein product"
273,T127857,1236,0.6165,p9@ARHGAP31,57514,29216,Q2M1Z3,ARHGAP31,"Rho GTPase activating protein 31","gene with protein product"
274,T037385,1236,0.6152,p1@TINF2,26277,11824,"Q86TZ8,B4DFJ1",TINF2,"TERF1 interacting nuclear factor 2","gene with protein product"
275,T148885,1228,0.6125,p2@SEC24A,10802,10703,,SEC24A,"SEC24 homolog A, COPII coat complex component","gene with protein product"
276,T104031,1228,0.6112,p1@BTG3,10950,1132,,BTG3,"BTG anti-proliferation factor 3","gene with protein product"
277,T063991,1227,0.6104,p3@SOCS3,9021,19391,"O14543,Q5U0H7,Q6FI39",SOCS3,"suppressor of cytokine signaling 3","gene with protein product"
278,T166222,1225,0.6091,p5@NFKBIE,4794,7799,Q96F31,NFKBIE,"NFKB inhibitor epsilon","gene with protein product"
279,T018078,1221,0.6078,p12@NUMA1,4926,8059,Q86XH4,NUMA1,"nuclear mitotic apparatus protein 1","gene with protein product"
280,T009523,1219,0.6074,p12@ZC3H12C,85463,29362,Q9C0D7,ZC3H12C,"zinc finger CCCH-type containing 12C","gene with protein product"
281,T008033,1213,0.6053,p4@IFIT5,24138,13328,Q13325,IFIT5,"interferon induced protein with tetratricopeptide repeats 5","gene with protein product"
282,T098511,1214,0.6049,p3@SDCBP2,27111,15756,Q9H190,SDCBP2,"syndecan binding protein 2","gene with protein product"
283,T044423,1213,0.6047,p5@DMXL2,23312,2938,"B2RTR3,F5GWF1",DMXL2,"Dmx like 2","gene with protein product"
284,T166224,1212,0.6039,p1@NFKBIE,4794,7799,,NFKBIE,"NFKB inhibitor epsilon","gene with protein product"
285,T154064,1218,0.6036,p1@PTGER4,5734,9596,"A0PJF5,P35408",PTGER4,"prostaglandin E receptor 4","gene with protein product"
286,T140286,1213,0.6029,p3@OTUD4,54726,24949,G3V0I6,OTUD4,"OTU deubiquitinase 4","gene with protein product"
287,T072975,1208,0.6025,p7@GRAMD1A,57655,29305,,GRAMD1A,"GRAM domain containing 1A","gene with protein product"
288,T045639,1205,0.6007,p1@DENND4A,10260,24321,"Q7Z401,E7EPL3,Q05C90",DENND4A,"DENN domain containing 4A","gene with protein product"
289,T069259,1207,0.6002,p2@ANKRD12,23253,29135,Q6UB98,ANKRD12,"ankyrin repeat domain 12","gene with protein product"
290,T075173,1205,0.6001,p6@SMG9,56006,25763,Q9H0W8,SMG9,"SMG9, nonsense mediated mRNA decay factor","gene with protein product"
291,T008933,1205,0.5998,p3@BIRC2,329,590,,BIRC2,"baculoviral IAP repeat containing 2","gene with protein product"
292,T159679,1201,0.5990,p5@TNFAIP3,7128,11896,P21580,TNFAIP3,"TNF alpha induced protein 3","gene with protein product"
293,T023228,1205,0.5986,p3@ANKLE2,23141,29101,Q86XL3,ANKLE2,"ankyrin repeat and LEM domain containing 2","gene with protein product"
294,T091291,1196,0.5962,p5@GGPS1,9453,4249,O95749,GGPS1,"geranylgeranyl diphosphate synthase 1","gene with protein product"
295,T199018,1195,0.5954,p8@APOO,79135,28727,,APOO,"apolipoprotein O","gene with protein product"
296,T000743,1194,0.5952,p1@SFR1,119392,29574,Q86XK3,SFR1,"SWI5 dependent homologous recombination repair protein 1","gene with protein product"
297,T025894,1195,0.5945,p4@SLC11A2,4891,10908,,SLC11A2,"solute carrier family 11 member 2","gene with protein product"
298,T090352,1191,0.5943,p35@CNIH3,149111,26802,,CNIH3,"cornichon family AMPA receptor auxiliary protein 3","gene with protein product"
299,T173559,1192,0.5936,p4@TWISTNB,221830,18027,,TWISTNB,"TWIST neighbor","gene with protein product"
300,T088833,1191,0.5934,p1@CD55,1604,2665,F5H2H0,CD55,"CD55 molecule (Cromer blood group)","gene with protein product"
301,T165066,1192,0.5933,p2@PPARD,5467,9235,F5H830,PPARD,"peroxisome proliferator activated receptor delta","gene with protein product"
302,T185784,1189,0.5921,p6@YTHDF3,,26465,,YTHDF3,"YTH N6-methyladenosine RNA binding protein 3","gene with protein product"
303,T138437,1189,0.5910,p6@NFKB1,4790,7794,P19838,NFKB1,"nuclear factor kappa B subunit 1","gene with protein product"
304,T115197,1181,0.5876,p1@NFE2L2,4780,7782,,NFE2L2,"nuclear factor, erythroid 2 like 2","gene with protein product"
305,T146096,1177,0.5870,p2@PRDM8,56978,13993,,PRDM8,"PR/SET domain 8","gene with protein product"
306,T023226,1182,0.5860,p1@ANKLE2,23141,29101,F5H2H5,ANKLE2,"ankyrin repeat and LEM domain containing 2","gene with protein product"
307,T009157,1173,0.5859,p1@AMPD3,272,470,Q01432,AMPD3,"adenosine monophosphate deaminase 3","gene with protein product"
308,T085566,1175,0.5849,p1@PRRC2C,23215,24903,"E7EPN9,Q9Y520",PRRC2C,"proline rich coiled-coil 2C","gene with protein product"
309,T163342,1173,0.5842,p6@DUSP22,"100653247,56940",16077,Q9NRW4,DUSP22,"dual specificity phosphatase 22","gene with protein product"
310,T009510,1171,0.5835,p7@ZC3H12C,85463,29362,,ZC3H12C,"zinc finger CCCH-type containing 12C","gene with protein product"
311,T133267,1175,0.5825,p2@ATP13A3,79572,24113,C9J7Z7,ATP13A3,"ATPase 13A3","gene with protein product"
312,T104706,1168,0.5808,p10@IFNGR2,3460,5440,B5MCZ0,IFNGR2,"interferon gamma receptor 2","gene with protein product"
313,T044421,1166,0.5807,p6@DMXL2,23312,2938,"B2RTR3,F5GWF1",DMXL2,"Dmx like 2","gene with protein product"
314,T039540,1161,0.5765,p3@ZBTB25,7597,13112,P24278,ZBTB25,"zinc finger and BTB domain containing 25","gene with protein product"
315,T193703,1151,0.5738,p14@TJP2,9414,11828,,TJP2,"tight junction protein 2","gene with protein product"
316,T176769,1150,0.5736,p3@C7orf42,55069,25476,,TMEM248,"transmembrane protein 248","gene with protein product"
317,T106463,1153,0.5731,p1@BID,637,1050,,BID,"BH3 interacting domain death agonist","gene with protein product"
318,T164439,1150,0.5730,p1@HLA-DRB9,,4957,,HLA-DRB9,"major histocompatibility complex, class II, DR beta 9 (pseudogene)",pseudogene
319,T140139,1150,0.5727,p1@IL15,3600,5977,P40933,IL15,"interleukin 15","gene with protein product"
320,T056649,1149,0.5725,p1@SPAG5-AS1,,41140,,SPAG5-AS1,"SPAG5 antisense RNA 1","RNA, long non-coding"
321,T019846,1148,0.5711,p1@MAML2,84441,16259,Q8IZL2,MAML2,"mastermind like transcriptional coactivator 2","gene with protein product"
322,T063994,1144,0.5700,p4@SOCS3,9021,19391,"O14543,Q5U0H7,Q6FI39",SOCS3,"suppressor of cytokine signaling 3","gene with protein product"
323,T135782,1141,0.5691,p8@BHLHE40,8553,1046,,BHLHE40,"basic helix-loop-helix family member e40","gene with protein product"
324,T177411,1141,0.5688,p17@PTPN12,5782,9645,,PTPN12,"protein tyrosine phosphatase, non-receptor type 12","gene with protein product"
325,T130527,1137,0.5671,p1@MBNL1,4154,6923,C9J7P7,MBNL1,"muscleblind like splicing regulator 1","gene with protein product"
326,T008031,1138,0.5665,p2@IFIT5,24138,13328,Q13325,IFIT5,"interferon induced protein with tetratricopeptide repeats 5","gene with protein product"
327,T117225,1137,0.5662,p2@CFLAR,8837,1876,F8WBH9,CFLAR,"CASP8 and FADD like apoptosis regulator","gene with protein product"
328,T175298,1135,0.5652,p1@TRGV5,,12290,A2NUW5,TRGV5,"T cell receptor gamma variable 5","T cell receptor gene"
329,T143267,1133,0.5637,p3@TNIP2,79155,19118,,TNIP2,"TNFAIP3 interacting protein 2","gene with protein product"
330,T032208,1134,0.5628,p4@RPL21,6144,10313,,RPL21,"ribosomal protein L21","gene with protein product"
331,T012497,1128,0.5626,p7@TSG101,7251,15971,Q99816,TSG101,"tumor susceptibility 101","gene with protein product"
332,T121830,1127,0.5613,p1@FOSL2,2355,3798,P15408,FOSL2,"FOS like 2, AP-1 transcription factor subunit","gene with protein product"
333,T003913,1121,0.5577,p3@WAC,51322,17327,Q9BTA9,WAC,"WW domain containing adaptor with coiled-coil","gene with protein product"
334,T108856,1112,0.5546,p1@JOSD1,9929,28953,"B0QY57,B0QY58",JOSD1,"Josephin domain containing 1","gene with protein product"
335,T037938,1114,0.5545,p8@NFKBIA,4792,7797,P25963,NFKBIA,"NFKB inhibitor alpha","gene with protein product"
336,T192278,1113,0.5535,p12@CDKN2A,1029,1787,,CDKN2A,"cyclin dependent kinase inhibitor 2A","gene with protein product"
337,T056650,1109,0.5528,p2@SPAG5,10615,13452,Q96R06,SPAG5,"sperm associated antigen 5","gene with protein product"
338,T153730,1111,0.5525,p4@PRLR,5618,9446,D6R9V7,PRLR,"prolactin receptor","gene with protein product"
339,T094048,1108,0.5510,p4@ZC3H12A,80149,26259,,ZC3H12A,"zinc finger CCCH-type containing 12A","gene with protein product"
340,T083880,1106,0.5505,p3@EFHD2,79180,28670,Q96C19,EFHD2,"EF-hand domain family member D2","gene with protein product"
341,T068250,1105,0.5500,p4@PHLPP1,23239,20610,O60346,PHLPP1,"PH domain and leucine rich repeat protein phosphatase 1","gene with protein product"
342,T171671,1103,0.5499,p1@JHDM1D,80853,22224,Q6ZMT4,KDM7A,"lysine demethylase 7A","gene with protein product"
343,T163516,1105,0.5498,p1@HLA-L,3139,4970,,HLA-L,"major histocompatibility complex, class I, L (pseudogene)",pseudogene
344,T049698,1101,0.5491,p7@LYRM1,57149,25074,O43325,LYRM1,"LYR motif containing 1","gene with protein product"
345,T097233,1101,0.5486,p1@BCL10,8915,989,O95999,BCL10,"B-cell CLL/lymphoma 10","gene with protein product"
346,T000734,1098,0.5468,p5@SFR1,119392,29574,,SFR1,"SWI5 dependent homologous recombination repair protein 1","gene with protein product"
347,T015765,1101,0.5467,p3@FTH1,2495,3976,G3V1D1,FTH1,"ferritin heavy chain 1","gene with protein product"
348,T180480,1094,0.5432,p4@MTSS1,9788,20443,O43312,MTSS1,"MTSS1, I-BAR domain containing","gene with protein product"
349,T088834,1090,0.5428,p10@CD55,1604,2665,P08174,CD55,"CD55 molecule (Cromer blood group)","gene with protein product"
350,T027129,1085,0.5411,p1@IL23A,51561,15488,Q9NPF7,IL23A,"interleukin 23 subunit alpha","gene with protein product"
351,T155747,1087,0.5405,p16@IQGAP2,10788,6111,Q13576,IQGAP2,"IQ motif containing GTPase activating protein 2","gene with protein product"
352,T189160,1085,0.5390,p5@TRAF1,7185,12031,Q13077,TRAF1,"TNF receptor associated factor 1","gene with protein product"
353,T134628,1080,0.5384,p5@EIF1B,10289,30792,,EIF1B,"eukaryotic translation initiation factor 1B","gene with protein product"
354,T015324,1078,0.5358,p2@PATL1,219988,26721,Q86TB9,PATL1,"PAT1 homolog 1, processing body mRNA decay factor","gene with protein product"
355,T028939,1076,0.5356,p3@RAB21,23011,18263,Q9UL25,RAB21,"RAB21, member RAS oncogene family","gene with protein product"
356,T119766,1069,0.5321,p1@CCL20,6364,10619,P78556,CCL20,"C-C motif chemokine ligand 20","gene with protein product"
357,T081408,1068,0.5308,p1@TNFRSF1B,7133,11917,"P20333,E7EU58,B5A977",TNFRSF1B,"TNF receptor superfamily member 1B","gene with protein product"
358,T151381,1068,0.5298,p4@ADAM19,8728,197,"E5RIS2,Q8TBU7,Q9H013",ADAM19,"ADAM metallopeptidase domain 19","gene with protein product"
359,T091736,1065,0.5296,p1@KMO,8564,6381,"Q9BS61,O15229",KMO,"kynurenine 3-monooxygenase","gene with protein product"
360,T146368,1063,0.5289,p4@PLAC8,51316,19254,Q9NZF1,PLAC8,"placenta specific 8","gene with protein product"
361,T147940,1064,0.5288,p1@TNFAIP8,25816,17260,E5RIJ3,TNFAIP8,"TNF alpha induced protein 8","gene with protein product"
362,T174079,1065,0.5288,p2@DFNA5,1687,2810,C9JSR4,DFNA5,"DFNA5, deafness associated tumor suppressor","gene with protein product"
363,T181661,1063,0.5286,p3@ST3GAL1,6482,10862,Q11201,ST3GAL1,"ST3 beta-galactoside alpha-2,3-sialyltransferase 1","gene with protein product"
364,T140287,1058,0.5261,p5@OTUD4,54726,24949,G3V0I6,OTUD4,"OTU deubiquitinase 4","gene with protein product"
365,T145537,1055,0.5259,p2@CXCL3,2921,4604,P19876,CXCL3,"C-X-C motif chemokine ligand 3","gene with protein product"
366,T100993,1053,0.5247,p1@ADA,100,186,"F5GWI4,F5GYD4",ADA,"adenosine deaminase","gene with protein product"
367,T049696,1054,0.5246,p1@DCUN1D3,123879,28734,Q8IWE4,DCUN1D3,"defective in cullin neddylation 1 domain containing 3","gene with protein product"
368,T145447,1053,0.5241,p1@IL8,3576,6025,,CXCL8,"C-X-C motif chemokine ligand 8","gene with protein product"
