Hs-TNF,2000,1000,T163956-TNF,"p1@TNF"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
218,T119575,1564,0.7785,p11@DOCK10,55619,23479,,DOCK10,"dedicator of cytokinesis 10","gene with protein product"
219,T091729,1563,0.7768,p6@KMO,8564,6381,O15229,KMO,"kynurenine 3-monooxygenase","gene with protein product"
220,T097526,1555,0.7767,p3@GBP3,2635,4184,,GBP3,"guanylate binding protein 3","gene with protein product"
221,T026739,1556,0.7764,p1@GPR84,53831,4535,Q9NQS5,GPR84,"G protein-coupled receptor 84","gene with protein product"
222,T161339,1561,0.7751,p1@TAGAP,117289,15669,,TAGAP,"T-cell activation RhoGTPase activating protein","gene with protein product"
223,T096261,1553,0.7746,p1@KLHL21,9903,29041,Q9UJP4,KLHL21,"kelch like family member 21","gene with protein product"
224,T124734,1544,0.7693,p7@MXD1,4084,6761,,MXD1,"MAX dimerization protein 1","gene with protein product"
225,T010851,1544,0.7689,p13@SORL1,6653,11185,E9PKB0,SORL1,"sortilin related receptor 1","gene with protein product"
226,T011332,1538,0.7656,p32@STT3A,3703,6172,E9PI32,STT3A,"STT3A, catalytic subunit of the oligosaccharyltransferase complex","gene with protein product"
227,T114515,1524,0.7601,p5@DHRS9,10170,16888,,DHRS9,"dehydrogenase/reductase 9","gene with protein product"
228,T118892,1530,0.7597,p8@TMBIM1,64114,23410,Q969X1,TMBIM1,"transmembrane BAX inhibitor motif containing 1","gene with protein product"
229,T039219,1530,0.7593,p2@TRMT5,57570,23141,Q32P41,TRMT5,"tRNA methyltransferase 5","gene with protein product"
230,T018716,1521,0.7575,p24@PAK1,5058,8590,Q13153,PAK1,"p21 (RAC1) activated kinase 1","gene with protein product"
231,T123705,1516,0.7550,p23@RTN4,57142,14085,,RTN4,"reticulon 4","gene with protein product"
232,T124730,1510,0.7527,p4@MXD1,4084,6761,,MXD1,"MAX dimerization protein 1","gene with protein product"
233,T150969,1501,0.7475,p16@GM2A,2760,4367,Q14427,GM2A,"GM2 ganglioside activator","gene with protein product"
234,T068394,1499,0.7454,p3@SERPINB2,5055,8584,,SERPINB2,"serpin family B member 2","gene with protein product"
235,T031421,1496,0.7446,p5@LINC00346,283487,27492,,LINC00346,"long intergenic non-protein coding RNA 346","RNA, long non-coding"
236,T185522,1493,0.7443,p13@NSMAF,8439,8017,,NSMAF,"neutral sphingomyelinase activation associated factor","gene with protein product"
237,T199039,1492,0.7423,p4@ZFX,7543,12869,,ZFX,"zinc finger protein, X-linked","gene with protein product"
238,T183467,1491,0.7418,p7@SLC25A37,51312,29786,,SLC25A37,"solute carrier family 25 member 37","gene with protein product"
239,T149307,1490,0.7417,p5@EGR1,1958,3238,,EGR1,"early growth response 1","gene with protein product"
240,T115979,1486,0.7411,p3@SESTD1,91404,18379,Q86VW0,SESTD1,"SEC14 and spectrin domain containing 1","gene with protein product"
241,T085411,1488,0.7403,p3@BLZF1,8548,1065,Q5T532,BLZF1,"basic leucine zipper nuclear factor 1","gene with protein product"
242,T188163,1489,0.7401,p4@FSD1L,83856,13753,,FSD1L,"fibronectin type III and SPRY domain containing 1 like","gene with protein product"
243,T035021,1485,0.7399,p12@UBAC2,337867,20486,,UBAC2,"UBA domain containing 2","gene with protein product"
244,T080040,1485,0.7395,p11@VAV3,10451,12659,,VAV3,"vav guanine nucleotide exchange factor 3","gene with protein product"
245,T064153,1481,0.7390,p2@USP36,57602,20062,"Q9P275,Q8IXW9",USP36,"ubiquitin specific peptidase 36","gene with protein product"
246,T199557,1483,0.7385,p3@ATP6AP2,10159,18305,O75787,ATP6AP2,"ATPase H+ transporting accessory protein 2","gene with protein product"
247,T198553,1483,0.7385,"p2@F8A1,p2@F8A2,p2@F8A3","474383,474384,8263","31849,31850,3547",P23610,F8A2,"coagulation factor VIII-associated 2","gene with protein product"
248,T163715,1482,0.7377,p1@HCG20,,31334,,HCG20,"HLA complex group 20 (non-protein coding)","RNA, long non-coding"
249,T027740,1482,0.7377,p12@FAM19A2,338811,21589,,FAM19A2,"family with sequence similarity 19 member A2, C-C motif chemokine like","gene with protein product"
250,T128788,1477,0.7334,p3@RAB7A,7879,9788,C9J8S3,RAB7A,"RAB7A, member RAS oncogene family","gene with protein product"
251,T004061,1461,0.7287,p6@MAP3K8,1326,6860,P41279,MAP3K8,"mitogen-activated protein kinase kinase kinase 8","gene with protein product"
252,T106469,1464,0.7284,p4@LINC00528,200298,26875,Q8N1L1,LINC00528,"long intergenic non-protein coding RNA 528","RNA, long non-coding"
253,T197078,1456,0.7269,p8@RAB33A,9363,9773,,RAB33A,"RAB33A, member RAS oncogene family","gene with protein product"
254,T005810,1456,0.7258,p2@ZNF365,22891,18194,,ZNF365,"zinc finger protein 365","gene with protein product"
255,T026047,1455,0.7253,p10@NR4A1,3164,7980,"Q53Y00,Q6IBU8",NR4A1,"nuclear receptor subfamily 4 group A member 1","gene with protein product"
256,T111294,1447,0.7206,p1@IL1RN,3557,6000,,IL1RN,"interleukin 1 receptor antagonist","gene with protein product"
257,T141231,1445,0.7200,p8@FNIP2,57600,29280,D6RFH5,FNIP2,"folliculin interacting protein 2","gene with protein product"
258,T183001,1444,0.7198,p2@MYOM2,9172,7614,,MYOM2,"myomesin 2","gene with protein product"
259,T009190,1440,0.7182,"p1@CARD17,p2@CARD16,p2@CASP1","440068,834,114769","33827,1499,33701","Q5XLA6,P29466",CARD17,"caspase recruitment domain family member 17","gene with protein product"
260,T132916,1430,0.7132,p15@TPRG1,285386,24759,Q6ZUI0,TPRG1,"tumor protein p63 regulated 1","gene with protein product"
261,T119768,1427,0.7110,p2@CCL20,6364,10619,,CCL20,"C-C motif chemokine ligand 20","gene with protein product"
262,T086151,1430,0.7104,p4@SOAT1,6646,11177,B1APM4,SOAT1,"sterol O-acyltransferase 1","gene with protein product"
263,T151347,1425,0.7100,p29@CYFIP2,26999,13760,Q96F07,CYFIP2,"cytoplasmic FMR1 interacting protein 2","gene with protein product"
264,T074877,1416,0.7062,p17@SHD,56961,30633,Q96IW2,SHD,"Src homology 2 domain containing transforming protein D","gene with protein product"
265,T005433,1411,0.7044,p3@CISD1,55847,30880,,CISD1,"CDGSH iron sulfur domain 1","gene with protein product"
266,T106696,1412,0.7035,p5@SCARF2,91179,19869,,SCARF2,"scavenger receptor class F member 2","gene with protein product"
267,T009799,1411,0.7023,p5@IL18,3606,5986,"Q14116,Q6WWJ7",IL18,"interleukin 18","gene with protein product"
268,T103527,1408,0.7019,p6@TPD52L2,7165,12007,,TPD52L2,"tumor protein D52 like 2","gene with protein product"
269,T111178,1407,0.7014,p4@IL1B,3553,5992,"B5BUQ8,O43645",IL1B,"interleukin 1 beta","gene with protein product"
270,T145537,1406,0.7002,p2@CXCL3,2921,4604,P19876,CXCL3,"C-X-C motif chemokine ligand 3","gene with protein product"
271,T145461,1407,0.6997,p15@IL8,3576,6025,,CXCL8,"C-X-C motif chemokine ligand 8","gene with protein product"
272,T123704,1404,0.6992,p26@RTN4,57142,14085,,RTN4,"reticulon 4","gene with protein product"
273,T157785,1403,0.6991,p1@SLC16A10,117247,17027,F5H2S2,SLC16A10,"solute carrier family 16 member 10","gene with protein product"
274,T033612,1403,0.6991,p9@FNDC3A,22862,20296,,FNDC3A,"fibronectin type III domain containing 3A","gene with protein product"
275,T149596,1401,0.6984,p2@VTRNA1-1,56664,12654,,VTRNA1-1,"vault RNA 1-1","RNA, vault"
276,T126878,1397,0.6982,p3@NFKBIZ,64332,29805,,NFKBIZ,"NFKB inhibitor zeta","gene with protein product"
277,T141234,1401,0.6960,p4@FNIP2,57600,29280,D6RFH5,FNIP2,"folliculin interacting protein 2","gene with protein product"
278,T076111,1395,0.6954,p2@C5AR1,728,1338,P21730,C5AR1,"complement C5a receptor 1","gene with protein product"
279,T147145,1395,0.6937,p7@EIF4E,1977,3287,P06730,EIF4E,"eukaryotic translation initiation factor 4E","gene with protein product"
280,T072330,1391,0.6927,p2@GADD45B,4616,4096,,GADD45B,"growth arrest and DNA damage inducible beta","gene with protein product"
281,T019574,1390,0.6926,p4@SLC36A4,120103,19660,,SLC36A4,"solute carrier family 36 member 4","gene with protein product"
282,T147147,1385,0.6904,p2@EIF4E,1977,3287,P06730,EIF4E,"eukaryotic translation initiation factor 4E","gene with protein product"
283,T064401,1388,0.6902,p21@KDM6B,23135,29012,,KDM6B,"lysine demethylase 6B","gene with protein product"
284,T131167,1376,0.6866,p8@KPNA4,3840,6397,O00629,KPNA4,"karyopherin subunit alpha 4","gene with protein product"
285,T081006,1376,0.6863,p31@ATP1A1,476,799,Q58I23,ATP1A1,"ATPase Na+/K+ transporting subunit alpha 1","gene with protein product"
286,T169512,1372,0.6833,p2@HBP1,26959,23200,O60381,HBP1,"HMG-box transcription factor 1","gene with protein product"
287,T104179,1369,0.6831,p4@MIR155HG,,35460,,MIR155HG,"MIR155 host gene","RNA, long non-coding"
288,T101410,1372,0.6829,p4@PCIF1,63935,16200,,PCIF1,"PDX1 C-terminal inhibiting factor 1","gene with protein product"
289,T198995,1370,0.6826,p2@ACOT9,23597,17152,C9J7L8,ACOT9,"acyl-CoA thioesterase 9","gene with protein product"
290,T062170,1368,0.6820,p16@AMZ2,51321,28041,,AMZ2,"archaelysin family metallopeptidase 2","gene with protein product"
291,T035329,1365,0.6801,p1@LINC00239,145200,20119,G3V466,LINC00239,"long intergenic non-protein coding RNA 239","RNA, long non-coding"
292,T195000,1363,0.6771,p3@NINJ1,4814,7824,Q92982,NINJ1,"ninjurin 1","gene with protein product"
293,T003558,1361,0.6768,p1@OTUD1,220213,27346,Q5VV17,OTUD1,"OTU deubiquitinase 1","gene with protein product"
294,T010292,1361,0.6764,p1@IL10RA,3587,5964,"E9PKU2,E9PPU4,F5H6S8,F5GYV8,F5H5Y4,Q13651",IL10RA,"interleukin 10 receptor subunit alpha","gene with protein product"
295,T003263,1355,0.6761,p2@NSUN6,221078,23529,Q8TEA1,NSUN6,"NOP2/Sun RNA methyltransferase family member 6","gene with protein product"
296,T108854,1359,0.6741,p2@JOSD1,9929,28953,Q15040,JOSD1,"Josephin domain containing 1","gene with protein product"
297,T067809,1354,0.6740,p53@TCF4,6925,11634,B3KUC0,TCF4,"transcription factor 4","gene with protein product"
298,T098510,1347,0.6718,p5@SDCBP2,27111,15756,Q9H190,SDCBP2,"syndecan binding protein 2","gene with protein product"
299,T090293,1346,0.6710,p5@TP53BP2,7159,12000,,TP53BP2,"tumor protein p53 binding protein 2","gene with protein product"
300,T004057,1343,0.6702,p3@MAP3K8,1326,6860,Q5T853,MAP3K8,"mitogen-activated protein kinase kinase kinase 8","gene with protein product"
301,T189451,1344,0.6680,p9@NEK6,10783,7749,Q5TBG4,NEK6,"NIMA related kinase 6","gene with protein product"
302,T150310,1338,0.6670,p6@LPCAT1,79888,25718,Q8NF37,LPCAT1,"lysophosphatidylcholine acyltransferase 1","gene with protein product"
303,T116701,1339,0.6665,p16@OBFC2A,64859,26232,,NABP1,"nucleic acid binding protein 1","gene with protein product"
304,T076510,1336,0.6647,p7@PPP1R15A,23645,14375,O75807,PPP1R15A,"protein phosphatase 1 regulatory subunit 15A","gene with protein product"
305,T145536,1329,0.6632,p1@CXCL3,2921,4604,P19876,CXCL3,"C-X-C motif chemokine ligand 3","gene with protein product"
306,T149310,1330,0.6627,p2@EGR1,1958,3238,,EGR1,"early growth response 1","gene with protein product"
307,T154729,1331,0.6622,p9@GPBP1,65056,29520,,GPBP1,"GC-rich promoter binding protein 1","gene with protein product"
308,T159896,1326,0.6613,p1@CITED2,10370,1987,"D9ZGF1,Q99967",CITED2,"Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2","gene with protein product"
309,T026045,1322,0.6577,p8@NR4A1,3164,7980,"Q53Y00,Q6IBU8",NR4A1,"nuclear receptor subfamily 4 group A member 1","gene with protein product"
310,T066785,1317,0.6559,p5@MAPRE2,10982,6891,"E9PHR3,Q15555",MAPRE2,"microtubule associated protein RP/EB family member 2","gene with protein product"
311,T089199,1315,0.6549,p8@TRAF3IP3,80342,30766,B1AJU2,TRAF3IP3,"TRAF3 interacting protein 3","gene with protein product"
312,T004058,1313,0.6542,p4@MAP3K8,1326,6860,Q5T853,MAP3K8,"mitogen-activated protein kinase kinase kinase 8","gene with protein product"
313,T081695,1312,0.6534,p55@PDE4DIP,9659,15580,E9PJ85,PDE4DIP,"phosphodiesterase 4D interacting protein","gene with protein product"
314,T111194,1313,0.6532,p9@IL1B,3553,5992,,IL1B,"interleukin 1 beta","gene with protein product"
315,T156892,1315,0.6529,p7@ELL2,22936,17064,"O00472,Q59FW6,Q7Z656",ELL2,"elongation factor for RNA polymerase II 2","gene with protein product"
316,T075648,1308,0.6517,p26@FOSB,2354,3797,A1L186,FOSB,"FosB proto-oncogene, AP-1 transcription factor subunit","gene with protein product"
317,T083115,1305,0.6512,p9@TMEM51,55092,25488,B1AP03,TMEM51,"transmembrane protein 51","gene with protein product"
318,T170931,1296,0.6448,p1@MIR29B1,407024,31619,,MIR29B1,"microRNA 29b-1","RNA, micro"
319,T117252,1292,0.6431,p35@CFLAR,8837,1876,,CFLAR,"CASP8 and FADD like apoptosis regulator","gene with protein product"
320,T056104,1292,0.6425,p1@SNORD3A,,33189,,SNORD3A,"small nucleolar RNA, C/D box 3A","RNA, small nucleolar"
321,T126001,1291,0.6423,p2@LINC00152,,28717,,CYTOR,"cytoskeleton regulator RNA","RNA, long non-coding"
322,T114516,1286,0.6408,p2@DHRS9,10170,16888,,DHRS9,"dehydrogenase/reductase 9","gene with protein product"
323,T026050,1283,0.6396,p9@NR4A1,3164,7980,"Q53Y00,Q6IBU8",NR4A1,"nuclear receptor subfamily 4 group A member 1","gene with protein product"
324,T199807,1279,0.6376,p4@CHST7,56548,13817,Q9NS84,CHST7,"carbohydrate sulfotransferase 7","gene with protein product"
325,T031419,1279,0.6370,p2@LINC00346,283487,27492,,LINC00346,"long intergenic non-protein coding RNA 346","RNA, long non-coding"
326,T144407,1277,0.6350,p3@TMEM165,55858,30760,Q9HC07,TMEM165,"transmembrane protein 165","gene with protein product"
327,T072324,1274,0.6348,p1@GADD45B,4616,4096,O75293,GADD45B,"growth arrest and DNA damage inducible beta","gene with protein product"
328,T076519,1270,0.6331,p17@PPP1R15A,23645,14375,O75807,PPP1R15A,"protein phosphatase 1 regulatory subunit 15A","gene with protein product"
329,T099096,1274,0.6329,p1@THBD,7056,11784,P07204,THBD,thrombomodulin,"gene with protein product"
330,T187268,1271,0.6327,p1@GEM,2669,4234,P55040,GEM,"GTP binding protein overexpressed in skeletal muscle","gene with protein product"
331,T093150,1271,0.6327,p1@RNU11,26824,10108,,RNU11,"RNA, U11 small nuclear","RNA, small nuclear"
332,T105204,1268,0.6321,p6@ETS2,2114,3489,P15036,ETS2,"ETS proto-oncogene 2, transcription factor","gene with protein product"
333,T163171,1268,0.6305,p8@ZNF165,7718,12953,,ZNF165,"zinc finger protein 165","gene with protein product"
334,T143267,1269,0.6301,p3@TNIP2,79155,19118,,TNIP2,"TNFAIP3 interacting protein 2","gene with protein product"
335,T041601,1262,0.6285,p3@C14orf109,26175,20218,,TMEM251,"transmembrane protein 251","gene with protein product"
336,T127867,1257,0.6269,p1@ARHGAP31-AS1,,41235,,ARHGAP31-AS1,"ARHGAP31 antisense RNA 1","RNA, long non-coding"
337,T001153,1244,0.6189,p15@ACSL5,51703,16526,Q9ULC5,ACSL5,"acyl-CoA synthetase long-chain family member 5","gene with protein product"
338,T119586,1247,0.6182,p7@DOCK10,55619,23479,,DOCK10,"dedicator of cytokinesis 10","gene with protein product"
339,T040984,1239,0.6180,p3@GTF2A1,2957,4646,,GTF2A1,"general transcription factor IIA subunit 1","gene with protein product"
340,T199809,1240,0.6169,p1@CHST7,56548,13817,Q9NS84,CHST7,"carbohydrate sulfotransferase 7","gene with protein product"
341,T037925,1237,0.6160,p2@NFKBIA,4792,7797,,NFKBIA,"NFKB inhibitor alpha","gene with protein product"
342,T039220,1233,0.6147,p5@TRMT5,57570,23141,Q32P41,TRMT5,"tRNA methyltransferase 5","gene with protein product"
343,T198316,1232,0.6142,p6@TMEM187,8269,13705,Q14656,TMEM187,"transmembrane protein 187","gene with protein product"
344,T061804,1229,0.6130,p1@ERN1,2081,3449,O75460,ERN1,"endoplasmic reticulum to nucleus signaling 1","gene with protein product"
345,T147146,1234,0.6127,p4@EIF4E,1977,3287,P06730,EIF4E,"eukaryotic translation initiation factor 4E","gene with protein product"
346,T056746,1223,0.6091,p3@SEZ6,124925,15955,,SEZ6,"seizure related 6 homolog","gene with protein product"
347,T003913,1221,0.6072,p3@WAC,51322,17327,Q9BTA9,WAC,"WW domain containing adaptor with coiled-coil","gene with protein product"
348,T063998,1209,0.6027,p1@SOCS3,9021,19391,"O14543,Q6FI39",SOCS3,"suppressor of cytokine signaling 3","gene with protein product"
349,T044505,1202,0.5986,p10@MAPK6,5597,6879,,MAPK6,"mitogen-activated protein kinase 6","gene with protein product"
350,T026044,1199,0.5968,p1@NR4A1,3164,7980,"P22736,Q15627,F8VVX9",NR4A1,"nuclear receptor subfamily 4 group A member 1","gene with protein product"
351,T124351,1199,0.5965,p2@SLC1A4,6509,10942,B7Z3C0,SLC1A4,"solute carrier family 1 member 4","gene with protein product"
352,T135151,1194,0.5952,p11@CCRL2,9034,1612,O00421,CCRL2,"C-C motif chemokine receptor like 2","gene with protein product"
353,T033805,1194,0.5940,p3@DHRS12,79758,25832,,DHRS12,"dehydrogenase/reductase 12","gene with protein product"
354,T063535,1194,0.5923,p1@SNORD1B,677849,32676,,SNORD1B,"small nucleolar RNA, C/D box 1B","RNA, small nucleolar"
355,T083748,1190,0.5909,p6@RRNAD1,51093,24273,E5RIL6,RRNAD1,"ribosomal RNA adenine dimethylase domain containing 1","gene with protein product"
356,T014793,1180,0.5885,p2@FNBP4,23360,19752,,FNBP4,"formin binding protein 4","gene with protein product"
357,T032208,1184,0.5882,p4@RPL21,6144,10313,,RPL21,"ribosomal protein L21","gene with protein product"
358,T095443,1179,0.5872,p1@YIPF1,54432,25231,Q9Y548,YIPF1,"Yip1 domain family member 1","gene with protein product"
359,T104178,1178,0.5867,p3@MIR155HG,,35460,,MIR155HG,"MIR155 host gene","RNA, long non-coding"
360,T055225,1178,0.5864,p3@FANCA,2175,3582,B7Z6Y4,FANCA,"Fanconi anemia complementation group A","gene with protein product"
361,T062917,1176,0.5862,p1@CD300E,342510,28874,Q496F6,CD300E,"CD300e molecule","gene with protein product"
362,T003560,1175,0.5857,p8@OTUD1,220213,27346,,OTUD1,"OTU deubiquitinase 1","gene with protein product"
363,T198333,1173,0.5839,p3@MECP2,4204,6990,,MECP2,"methyl-CpG binding protein 2","gene with protein product"
364,T149538,1170,0.5827,p1@APBB3,10307,20708,"E7EX91,F5H1N5,Q9BYD4,D6RJB2",APBB3,"amyloid beta precursor protein binding family B member 3",unknown
365,T076509,1168,0.5825,p5@PPP1R15A,23645,14375,O75807,PPP1R15A,"protein phosphatase 1 regulatory subunit 15A","gene with protein product"
366,T076514,1168,0.5823,p4@PPP1R15A,23645,14375,O75807,PPP1R15A,"protein phosphatase 1 regulatory subunit 15A","gene with protein product"
367,T084867,1167,0.5818,p4@ATF6,22926,791,"A8K383,P18850",ATF6,"activating transcription factor 6","gene with protein product"
368,T111187,1162,0.5790,p12@IL1B,3553,5992,,IL1B,"interleukin 1 beta","gene with protein product"
369,T035018,1160,0.5774,p2@GPR183,1880,3128,P32249,GPR183,"G protein-coupled receptor 183","gene with protein product"
370,T127868,1156,0.5751,p2@ARHGAP31-AS1,,41235,,ARHGAP31-AS1,"ARHGAP31 antisense RNA 1","RNA, long non-coding"
371,T020207,1151,0.5741,p1@OLR1,4973,8133,"P78380,B4DI48,F5GZH1",OLR1,"oxidized low density lipoprotein receptor 1","gene with protein product"
372,T195842,1151,0.5738,p4@GLA,2717,4296,,GLA,"galactosidase alpha","gene with protein product"
373,T150311,1150,0.5736,p7@LPCAT1,79888,25718,Q8NF37,LPCAT1,"lysophosphatidylcholine acyltransferase 1","gene with protein product"
374,T068561,1149,0.5708,p8@CD226,10666,16961,Q15762,CD226,"CD226 molecule","gene with protein product"
375,T135162,1143,0.5678,p1@CCRL2,9034,1612,"B2R8C0,O00421",CCRL2,"C-C motif chemokine receptor like 2","gene with protein product"
